#{"t_start": 1525615573.1933532, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
240.0,527,2189.120059,415136
230.0,499,2191.736603,415635
260.0,590,2194.842046,416225
250.0,618,2198.069303,416843
260.0,601,2201.197234,417444
230.0,526,2203.926475,417970
240.0,553,2206.850065,418523
240.0,488,2209.500172,419011
240.0,613,2212.686715,419624
200.0,546,2215.525352,420170
270.0,572,2218.501418,420742
210.0,481,2220.950173,421223
220.0,519,2223.720824,421742
230.0,516,2226.509856,422258
270.0,595,2229.605213,422853
250.0,640,2232.943139,423493
200.0,473,2235.474382,423966
280.0,577,2238.465978,424543
270.0,553,2241.435915,425096
260.0,522,2244.172766,425618
260.0,516,2246.867208,426134
190.0,525,2249.5946,426659
270.0,583,2252.672136,427242
270.0,541,2255.482749,427783
270.0,633,2258.779698,428416
250.0,500,2261.331814,428916
250.0,514,2264.071446,429430
260.0,503,2266.714754,429933
270.0,546,2269.607959,430479
260.0,564,2272.590265,431043
260.0,512,2275.238525,431555
260.0,581,2278.33589,432136
270.0,583,2281.465177,432719
270.0,658,2284.899394,433377
260.0,600,2288.041244,433977
240.0,514,2290.750476,434491
220.0,490,2293.301428,434981
220.0,569,2296.268837,435550
100.0,347,2298.098976,435897
260.0,561,2301.056036,436458
240.0,586,2304.146771,437044
270.0,623,2307.51639,437667
260.0,563,2310.481858,438230
240.0,527,2313.197372,438757
260.0,513,2315.940837,439270
260.0,570,2318.946821,439840
180.0,434,2321.151264,440274
200.0,536,2323.976138,440810
230.0,508,2326.656582,441318
270.0,635,2330.003184,441953
260.0,546,2332.897105,442499
230.0,591,2336.005767,443090
270.0,610,2339.230527,443700
270.0,536,2342.085124,444236
240.0,552,2344.973032,444788
270.0,526,2347.77298,445314
180.0,469,2350.234022,445783
260.0,636,2353.584941,446419
270.0,604,2356.733109,447023
250.0,524,2359.503006,447547
240.0,574,2362.530924,448121
260.0,518,2365.226581,448639
250.0,544,2367.999285,449183
270.0,557,2370.939211,449740
220.0,548,2373.908772,450288
40.0,397,2375.9442,450685
70.0,468,2378.386374,451153
220.0,529,2381.191993,451682
220.0,555,2384.119057,452237
240.0,544,2386.9854,452781
190.0,547,2389.863985,453328
270.0,556,2392.798282,453884
250.0,555,2395.78498,454439
260.0,592,2398.822827,455031
260.0,596,2401.934821,455627
240.0,490,2404.469239,456117
210.0,559,2407.402789,456676
220.0,474,2409.86062,457150
230.0,492,2412.376448,457642
220.0,470,2414.845915,458112
230.0,558,2417.743294,458670
220.0,493,2420.297567,459163
260.0,621,2423.637126,459784
260.0,522,2426.390073,460306
270.0,601,2429.62627,460907
270.0,580,2432.694268,461487
270.0,600,2435.826916,462087
270.0,593,2438.874349,462680
