total_timesteps,explained_variance,policy_entropy,value_loss,nupdates,fps
149600,0.8686498403549194,1.77340829372406,4.462637298274785e-05,37400,445
150000,0.9908544318750501,1.7679634094238281,4.274517414160073e-05,37500,445
150400,0.99320233380422,1.7814390659332275,5.1353326853131875e-05,37600,445
150800,0.9548780508339405,1.7866660356521606,5.250985122984275e-05,37700,445
151200,0.9690665230154991,1.7879667282104492,4.59274924651254e-05,37800,445
151600,0.8511866629123688,1.7882425785064697,4.8499336116947234e-05,37900,445
152000,0.9787926487624645,1.7842504978179932,4.380853351904079e-05,38000,445
152400,0.9878346202895045,1.7760368585586548,4.031487333122641e-05,38100,445
152800,0.9949648366309702,1.772416591644287,4.032252763863653e-05,38200,445
153200,0.8266550749540329,1.776132583618164,5.4092299251351506e-05,38300,445
153600,0.15493321418762207,1.7742500305175781,6.532201950903982e-05,38400,445
154000,0.7312946915626526,1.7784929275512695,6.337042577797547e-05,38500,445
154400,0.9986596264643595,1.7899649143218994,7.613241177750751e-05,38600,445
154800,0.9713308066129684,1.7851386070251465,7.969066791702062e-05,38700,445
155200,0.9827941507101059,1.7822589874267578,7.181180990301073e-05,38800,445
155600,0.9106816276907921,1.7754294872283936,6.403280713129789e-05,38900,445
156000,0.9937763656489551,1.785382866859436,5.3932595619698986e-05,39000,445
156400,0.9983820732450113,1.7771438360214233,5.111383870826103e-05,39100,445
156800,0.9807757716625929,1.7751362323760986,6.000232679070905e-05,39200,445
157200,0.9971415582112968,1.7769675254821777,6.675370968878269e-05,39300,445
157600,0.00020843744277954102,1.7732148170471191,0.12234096229076385,39400,445
158000,0.9949732851237059,1.771557331085205,6.085731365601532e-05,39500,445
158400,0.9985535314772278,1.7717335224151611,6.318889791145921e-05,39600,445
158800,0.9459592513740063,1.7683229446411133,6.167778337839991e-05,39700,445
159200,0.9990539628779516,1.7702547311782837,6.300435052253306e-05,39800,445
159600,0.9989404443185776,1.7638779878616333,5.051637708675116e-05,39900,445
160000,0.997800933662802,1.7565271854400635,4.778886795975268e-05,40000,445
160400,0.853970855474472,1.7626962661743164,4.793818516191095e-05,40100,445
160800,0.9450894333422184,1.7622714042663574,5.3499912610277534e-05,40200,445
161200,0.9880187408998609,1.7690813541412354,6.940819730516523e-05,40300,445
161600,0.9828061386942863,1.773927927017212,6.763087003491819e-05,40400,445
162000,0.9948524627834558,1.7665355205535889,6.260379450395703e-05,40500,445
162400,0.9949604049324989,1.7735732793807983,5.7469071180094033e-05,40600,445
162800,0.9960646373219788,1.782151699066162,5.827504355693236e-05,40700,445
163200,0.9916689358651638,1.7689735889434814,4.940107464790344e-05,40800,445
163600,0.97837970033288,1.7597441673278809,6.549779209308326e-05,40900,445
164000,0.6040149629116058,1.7517633438110352,7.220401312224567e-05,41000,445
164400,0.9747615866363049,1.7681926488876343,6.618850602535531e-05,41100,445
164800,0.7900441288948059,1.7658674716949463,5.382277595344931e-05,41200,445
165200,0.47599971294403076,1.770932912826538,4.6642922825412825e-05,41300,445
165600,0.9890568777918816,1.7567425966262817,6.554849096573889e-05,41400,445
166000,-0.0041713714599609375,1.761602759361267,0.004971150774508715,41500,445
166400,0.9970768219791353,1.7664549350738525,6.09683120273985e-05,41600,445
166800,0.9965840408112854,1.7779653072357178,5.795597462565638e-05,41700,445
167200,0.9853909006342292,1.7747948169708252,6.09346097917296e-05,41800,445
167600,0.9581253454089165,1.7818949222564697,5.419701483333483e-05,41900,445
168000,0.9583840928971767,1.7725166082382202,6.030376971466467e-05,42000,445
168400,0.9444908015429974,1.773237705230713,6.353139906423166e-05,42100,445
168800,0.978935569524765,1.7617897987365723,6.856057734694332e-05,42200,445
169200,0.9995362862537149,1.7606227397918701,5.099549161968753e-05,42300,445
169600,0.9951366046443582,1.7597471475601196,5.324991070665419e-05,42400,445
170000,0.988698422908783,1.762769103050232,6.178410694701597e-05,42500,445
170400,0.9908096548169851,1.7789140939712524,5.8288835134590045e-05,42600,445
170800,0.999737167818239,1.7774399518966675,6.479887815658003e-05,42700,445
171200,0.39309048652648926,1.7604942321777344,6.99443553457968e-05,42800,445
171600,0.9153103306889534,1.7548015117645264,6.387490429915488e-05,42900,445
172000,0.581936776638031,1.7334465980529785,6.211282743606716e-05,43000,445
172400,0.982586707919836,1.7526676654815674,5.47677009308245e-05,43100,445
172800,0.8767674714326859,1.7450140714645386,6.168158142827451e-05,43200,445
173200,0.9731675293296576,1.7468994855880737,5.395439438871108e-05,43300,445
173600,0.971807798370719,1.7679754495620728,5.2065690397284925e-05,43400,445
174000,0.6473227143287659,1.7773149013519287,6.733979535056278e-05,43500,445
174400,0.9789992887526751,1.778247356414795,6.888832285767421e-05,43600,445
174800,0.9252694323658943,1.7849018573760986,7.4227515142411e-05,43700,445
175200,0.5831481516361237,1.7680561542510986,8.547299512429163e-05,43800,445
175600,0.9968809585552663,1.767621636390686,8.257378067355603e-05,43900,445
176000,0.7589651048183441,1.7727653980255127,8.189598884200677e-05,44000,445
176400,0.9979850370436907,1.7778511047363281,7.511662261094898e-05,44100,445
176800,0.9991205220576376,1.7676399946212769,5.475218495121226e-05,44200,445
177200,-0.003562331199645996,1.7808353900909424,0.0007509556598961353,44300,445
177600,0.9992699725553393,1.7875795364379883,5.7613186072558165e-05,44400,445
178000,0.97488216124475,1.7904287576675415,6.869305070722476e-05,44500,445
178400,0.8105330616235733,1.786476969718933,6.613768346142024e-05,44600,445
178800,0.9759099762886763,1.7869501113891602,6.4451975049451e-05,44700,445
179200,0.9746908154338598,1.7844719886779785,7.000777259236202e-05,44800,445
179600,0.9878429099917412,1.775512933731079,5.71279160794802e-05,44900,445
180000,0.9911535223945975,1.7725541591644287,5.256814620224759e-05,45000,445
180400,0.9995173401257489,1.7728559970855713,5.793927994091064e-05,45100,445
180800,-0.001728057861328125,1.7797446250915527,0.12773916125297546,45200,445
181200,0.993507313542068,1.7767525911331177,5.858708027517423e-05,45300,445
181600,0.9658464454114437,1.778937578201294,6.244329415494576e-05,45400,445
182000,0.9820395093411207,1.7754638195037842,5.3240888519212604e-05,45500,445
182400,0.9403761737048626,1.7681705951690674,5.4042302508605644e-05,45600,445
182800,0.9742637202143669,1.7659528255462646,6.256374763324857e-05,45700,445
183200,7.62939453125e-05,1.7558108568191528,0.12213543057441711,45800,445
183600,0.9998206484597176,1.7661182880401611,5.13011691509746e-05,45900,445
184000,0.9983123083366081,1.7748148441314697,5.0006543460767716e-05,46000,445
184400,0.9998722596210428,1.778124451637268,5.27006559423171e-05,46100,445
184800,0.00027126073837280273,1.7848187685012817,0.12244571000337601,46200,445
185200,0.9225877374410629,1.776674509048462,5.407411663327366e-05,46300,445
185600,0.999297515139915,1.7767460346221924,4.865296432399191e-05,46400,445
186000,0.9795424751937389,1.7785590887069702,4.846948286285624e-05,46500,444
186400,0.9389540739357471,1.783384919166565,6.049762305337936e-05,46600,445
186800,-1.7598962783813477,1.7835052013397217,5.457026418298483e-05,46700,445
187200,0.8328182846307755,1.7731510400772095,4.464067387743853e-05,46800,444
187600,0.9913983326405287,1.7536962032318115,5.6233817304018885e-05,46900,444
188000,0.9981315598124638,1.7669219970703125,6.31680159131065e-05,47000,444
188400,0.9555675089359283,1.7736396789550781,5.5796703236410394e-05,47100,444
188800,0.9958567339926958,1.7708816528320312,6.350733747240156e-05,47200,444
189200,0.9968888475559652,1.7711074352264404,6.513384869322181e-05,47300,444
189600,0.9781110025942326,1.763878345489502,7.04774574842304e-05,47400,444
190000,0.9215440526604652,1.7746657133102417,7.916286995168775e-05,47500,444
190400,0.9928229651413858,1.7645628452301025,8.393712778342888e-05,47600,444
190800,0.9783443231135607,1.7581102848052979,8.632162644062191e-05,47700,444
191200,0.9805639572441578,1.7621451616287231,9.676232002675533e-05,47800,444
191600,0.9968476174399257,1.7515031099319458,8.356962644029409e-05,47900,444
192000,0.9967856991570443,1.7398886680603027,8.029972377698869e-05,48000,444
192400,0.9971041064709425,1.759232521057129,8.10644487501122e-05,48100,444
192800,0.3171007037162781,1.758735179901123,6.850667705293745e-05,48200,444
193200,0.7067722678184509,1.7527812719345093,7.028390245977789e-05,48300,444
193600,0.9993791723391041,1.7648651599884033,5.9905010857619345e-05,48400,444
194000,0.989139505662024,1.7584004402160645,7.029506377875805e-05,48500,444
194400,0.955536674708128,1.7693676948547363,7.552072202088311e-05,48600,444
194800,0.9992343874182552,1.761690616607666,6.259841757128015e-05,48700,444
195200,0.9931372287683189,1.7552375793457031,6.848275370430201e-05,48800,444
195600,0.7336880564689636,1.7587641477584839,7.82219140091911e-05,48900,444
196000,0.9022677913308144,1.7561789751052856,9.000983845908195e-05,49000,444
196400,0.9802945982664824,1.762146234512329,8.79792933119461e-05,49100,444
196800,0.998155431356281,1.7569656372070312,7.618358358740807e-05,49200,444
197200,0.9922310686670244,1.7749377489089966,8.495572546962649e-05,49300,444
197600,0.9988264533458278,1.7744194269180298,8.844961121212691e-05,49400,444
198000,0.9952576206997037,1.7814509868621826,8.501742559019476e-05,49500,444
198400,0.944083895534277,1.7820792198181152,9.089776722248644e-05,49600,444
198800,0.694189041852951,1.7787575721740723,8.047105802688748e-05,49700,444
199200,0.8250818252563477,1.7820963859558105,6.111893162596971e-05,49800,444
199600,4.273653030395508e-05,1.7692489624023438,0.1275254189968109,49900,444
200000,6.914138793945312e-05,1.7756931781768799,0.12271243333816528,50000,444
200400,0.9996393884357531,1.772371530532837,4.7080924559850246e-05,50100,444
200800,0.9957479499280453,1.7706276178359985,5.2012750529684126e-05,50200,444
201200,0.9572155438363552,1.777116298675537,5.0294715038035065e-05,50300,444
201600,0.9996985130128451,1.778753399848938,4.407977030496113e-05,50400,444
202000,0.9999207863511401,1.779699444770813,4.1499206417938694e-05,50500,444
202400,0.9956768434494734,1.7815146446228027,4.427107342053205e-05,50600,444
202800,0.957407433539629,1.783812165260315,4.988525324733928e-05,50700,444
203200,0.9994663331890479,1.7822265625,5.4762320360168815e-05,50800,444
203600,0.9940853356383741,1.78596031665802,5.936164234299213e-05,50900,444
204000,0.9994309679605067,1.7659319639205933,5.027536099078134e-05,51000,444
204400,0.9943640874698758,1.7643108367919922,5.0017639296129346e-05,51100,444
204800,0.9996589927177411,1.771500587463379,4.677720426116139e-05,51200,444
205200,0.9973730121273547,1.762822151184082,5.884857091587037e-05,51300,444
205600,0.9692241381853819,1.7388827800750732,6.517085421364754e-05,51400,444
206000,0.9962838308420032,1.763763427734375,6.849458441138268e-05,51500,444
206400,0.8159109503030777,1.7696866989135742,6.679720536340028e-05,51600,444
206800,0.9992264949833043,1.7730121612548828,7.224961882457137e-05,51700,444
207200,0.999704523361288,1.7753241062164307,6.839570414740592e-05,51800,444
207600,0.999698412953876,1.7766209840774536,6.384695007000118e-05,51900,444
208000,-0.0005949735641479492,1.7724324464797974,0.24459826946258545,52000,444
208400,0.9988123361254111,1.7749139070510864,6.7101267632097e-05,52100,444
208800,0.8249229192733765,1.7769501209259033,6.896199920447543e-05,52200,444
209200,0.40076929330825806,1.7791807651519775,5.788523412775248e-05,52300,444
209600,0.9921384174376726,1.787308692932129,6.52662492939271e-05,52400,444
210000,0.0006733536720275879,1.7839268445968628,0.12232570350170135,52500,444
210400,0.9992370344698429,1.7812556028366089,7.39883107598871e-05,52600,444
210800,0.9990935514797457,1.7850255966186523,7.117055065464228e-05,52700,444
211200,0.9980248007923365,1.790748953819275,7.270525384228677e-05,52800,444
211600,0.9992562801926397,1.783416986465454,6.842036236776039e-05,52900,444
212000,0.9942625868134201,1.7833386659622192,6.192461296450347e-05,53000,444
212400,0.9213149845600128,1.7853635549545288,5.973496809019707e-05,53100,444
212800,0.9981729205464944,1.7811055183410645,5.6703793234191835e-05,53200,444
213200,0.9778036158531904,1.7779552936553955,5.743597284890711e-05,53300,444
213600,0.9210038259625435,1.774911880493164,5.7693643611855805e-05,53400,444
214000,0.9668967463076115,1.7720813751220703,5.78210165258497e-05,53500,444
214400,0.9993188449880108,1.7738566398620605,6.04528613621369e-05,53600,444
214800,0.9992823967477307,1.7752407789230347,5.3781051974510774e-05,53700,444
215200,0.9953743354417384,1.7747772932052612,3.86021492886357e-05,53800,444
215600,0.9996440298855305,1.781114935874939,3.6687153624370694e-05,53900,444
216000,0.9971566663589329,1.7701959609985352,3.790628397837281e-05,54000,444
216400,0.9845887189731002,1.7524588108062744,3.855291288346052e-05,54100,444
216800,-0.0033228397369384766,1.7523040771484375,0.122637078166008,54200,444
217200,0.9949212856590748,1.752567172050476,4.62758653156925e-05,54300,444
217600,0.925489991903305,1.7623164653778076,5.612094173557125e-05,54400,444
218000,0.9926145495846868,1.7756304740905762,5.847042484674603e-05,54500,444
218400,0.9996076242532581,1.767350196838379,6.148267129901797e-05,54600,444
218800,0.9987436991650611,1.778867483139038,5.7780194765655324e-05,54700,444
219200,0.9996172942046542,1.7805469036102295,5.9158650401514024e-05,54800,444
219600,0.9920783983543515,1.781638503074646,6.258056964725256e-05,54900,444
220000,-0.0032824277877807617,1.779514193534851,0.12216430902481079,55000,444
220400,0.9990120218135417,1.783708095550537,6.54689793009311e-05,55100,444
220800,-0.0001302957534790039,1.7795922756195068,0.12232883274555206,55200,444
221200,0.9798361770808697,1.7802761793136597,7.035930320853367e-05,55300,444
221600,0.9385896623134613,1.7768232822418213,7.1217495133169e-05,55400,444
222000,0.9987136702984571,1.772261381149292,7.064834790071473e-05,55500,444
222400,0.9863150520250201,1.7769230604171753,7.172301411628723e-05,55600,444
222800,0.9910056283697486,1.770256757736206,6.305993883870542e-05,55700,444
223200,0.9937676615081728,1.7712846994400024,7.190942415036261e-05,55800,444
223600,0.9875361323356628,1.753089189529419,7.317306153709069e-05,55900,444
224000,0.00016623735427856445,1.756082534790039,0.1219051405787468,56000,444
224400,0.9203226938843727,1.763239860534668,9.110344399232417e-05,56100,444
224800,0.988703615963459,1.7709810733795166,0.00010116236808244139,56200,444
225200,0.9979431992396712,1.7699378728866577,8.894676284398884e-05,56300,444
225600,0.999824716229341,1.7737298011779785,8.765071106608957e-05,56400,444
226000,0.9997951000113972,1.7759029865264893,8.645218622405082e-05,56500,444
226400,0.9990906486054882,1.7857471704483032,8.196395356208086e-05,56600,444
226800,0.9884596085175872,1.7879815101623535,8.495385554851964e-05,56700,444
227200,0.9585120901465416,1.788320779800415,8.273195999208838e-05,56800,444
227600,0.0001456737518310547,1.7876243591308594,0.12196747213602066,56900,444
228000,0.8684995472431183,1.784684419631958,8.729672845220193e-05,57000,444
228400,0.9508873634040356,1.7815183401107788,9.658913768362254e-05,57100,444
228800,0.9988694045459852,1.7836406230926514,6.767503509763628e-05,57200,444
229200,0.9985162492375821,1.7779473066329956,5.702121779904701e-05,57300,444
229600,0.9620697572827339,1.7745949029922485,3.861413279082626e-05,57400,444
230000,0.9995283396565355,1.772615909576416,4.481526048039086e-05,57500,444
230400,0.9983850688440725,1.7706515789031982,5.5099200835684314e-05,57600,444
230800,-0.00026357173919677734,1.7747340202331543,0.1225496232509613,57700,444
231200,0.9881918281316757,1.7592869997024536,6.163973012007773e-05,57800,444
231600,0.9922217256389558,1.7720062732696533,6.84489423292689e-05,57900,444
232000,0.00029164552688598633,1.7819644212722778,0.12209789454936981,58000,444
232400,0.9216234982013702,1.7750647068023682,6.738051160937175e-05,58100,444
232800,0.9990608018124476,1.7738168239593506,6.675082840956748e-05,58200,444
233200,0.9211702421307564,1.7782011032104492,5.168243660591543e-05,58300,444
233600,0.9995154826901853,1.7722549438476562,4.876763705397025e-05,58400,444
234000,0.9981171927647665,1.7671043872833252,4.7938479838194326e-05,58500,444
234400,0.9513238370418549,1.756648063659668,6.014371319906786e-05,58600,444
234800,0.9098475724458694,1.757786512374878,7.397017907351255e-05,58700,444
235200,0.9940227624028921,1.771688461303711,6.518044392578304e-05,58800,444
235600,0.9889801619574428,1.7673404216766357,5.814449832541868e-05,58900,444
