value_loss,policy_entropy,total_timesteps,explained_variance,nupdates,fps
0.03995645046234131,1.5391467809677124,8260000,0.8468251675367355,41300,791
0.024450208991765976,1.563917875289917,8280000,0.8661438375711441,41400,791
0.09622019529342651,1.5368969440460205,8300000,0.2586197257041931,41500,791
0.022899847477674484,1.5112990140914917,8320000,0.8130784034729004,41600,791
0.09855852276086807,1.5111247301101685,8340000,0.5813477337360382,41700,791
0.049014586955308914,1.5800366401672363,8360000,0.7768262922763824,41800,791
0.04760702699422836,1.5744483470916748,8380000,0.809898167848587,41900,791
0.0881173312664032,1.509922742843628,8400000,0.38460224866867065,42000,791
0.05173661187291145,1.5809434652328491,8420000,0.6331887543201447,42100,791
0.08374602347612381,1.568356990814209,8440000,0.22368168830871582,42200,791
0.05359466001391411,1.6269184350967407,8460000,0.28819429874420166,42300,791
0.041777197271585464,1.4506524801254272,8480000,0.5350467562675476,42400,791
0.03517475351691246,1.5204962491989136,8500000,0.7688879668712616,42500,791
0.022676603868603706,1.6071974039077759,8520000,0.8201844692230225,42600,792
0.01087679248303175,1.616611361503601,8540000,0.9406727030873299,42700,792
0.04294262081384659,1.6706974506378174,8560000,0.708274245262146,42800,792
0.14235462248325348,1.5823523998260498,8580000,0.3809543251991272,42900,792
0.031148478388786316,1.5588459968566895,8600000,0.6722323000431061,43000,792
0.005494644865393639,1.6936172246932983,8620000,0.9093291684985161,43100,792
0.039241254329681396,1.597496509552002,8640000,0.6879503726959229,43200,792
0.05339914187788963,1.7147334814071655,8660000,0.1928449273109436,43300,792
0.052088938653469086,1.5437910556793213,8680000,0.35304999351501465,43400,792
0.08873003721237183,1.5602736473083496,8700000,0.5644333958625793,43500,792
0.054052457213401794,1.5475672483444214,8720000,0.629169374704361,43600,792
0.039728857576847076,1.5566974878311157,8740000,0.357083261013031,43700,792
0.0059950994327664375,1.6203055381774902,8760000,0.7231125831604004,43800,792
0.0384109728038311,1.5516613721847534,8780000,0.8693166524171829,43900,792
0.0365004763007164,1.5657010078430176,8800000,0.8107895404100418,44000,792
0.043227292597293854,1.5375977754592896,8820000,0.5709126591682434,44100,792
0.011422920972108841,1.582769513130188,8840000,0.8925815969705582,44200,792
0.05832502245903015,1.653618335723877,8860000,0.7705369144678116,44300,792
0.1134716123342514,1.599876880645752,8880000,0.6711709499359131,44400,792
0.07545742392539978,1.5625799894332886,8900000,0.5378790199756622,44500,792
0.22857065498828888,1.4697738885879517,8920000,-0.08615732192993164,44600,792
0.12167642265558243,1.600877046585083,8940000,0.5259997248649597,44700,792
0.03856373205780983,1.6352272033691406,8960000,0.3745773434638977,44800,792
0.08207444101572037,1.635486125946045,8980000,0.55730140209198,44900,792
0.06471092998981476,1.597641944885254,9000000,0.6845715045928955,45000,792
0.049099601805210114,1.6762100458145142,9020000,0.7307894825935364,45100,792
