fps,nupdates,total_timesteps,value_loss,policy_entropy,explained_variance
776,120100,2402000,0.47126349806785583,1.4001471996307373,0.9850775673985481
776,120200,2404000,0.1277792751789093,1.460317850112915,0.9940606015734375
776,120300,2406000,0.15197311341762543,1.422160029411316,0.9885075204074383
776,120400,2408000,0.12477453052997589,1.2966294288635254,0.9916899334639311
776,120500,2410000,0.16125118732452393,1.5086275339126587,0.9806864410638809
776,120600,2412000,0.008765661157667637,1.6859493255615234,0.997545971069485
776,120700,2414000,0.5168706178665161,1.5780680179595947,0.9786279741674662
776,120800,2416000,0.018712086603045464,2.008342742919922,0.10667568445205688
776,120900,2418000,0.563152015209198,1.4766467809677124,0.9841561838984489
776,121000,2420000,0.7046341896057129,0.877253532409668,0.9768818728625774
776,121100,2422000,0.19149890542030334,1.2259804010391235,0.993168085347861
776,121200,2424000,1.1627552509307861,1.691872000694275,0.39214015007019043
776,121300,2426000,5.459870338439941,1.1528760194778442,0.647279679775238
776,121400,2428000,0.06745849549770355,1.4667085409164429,0.9966660572681576
776,121500,2430000,0.17745144665241241,1.8166431188583374,0.9778037834912539
776,121600,2432000,0.24864788353443146,1.5422872304916382,0.9797285534441471
776,121700,2434000,27.78597640991211,1.670336127281189,-0.08673644065856934
776,121800,2436000,0.040626201778650284,1.8278926610946655,0.9906486421823502
776,121900,2438000,0.07497578859329224,1.594253420829773,0.9657994769513607
776,122000,2440000,0.03471115976572037,1.7368873357772827,0.998817824642174
776,122100,2442000,0.355244904756546,1.9167335033416748,0.5623956918716431
776,122200,2444000,0.1577674299478531,1.3828580379486084,0.9864367442205548
776,122300,2446000,0.07075153291225433,1.7693275213241577,0.9510891996324062
776,122400,2448000,0.16391216218471527,1.5934052467346191,0.9889002786949277
776,122500,2450000,0.051551759243011475,1.4036223888397217,0.9974174681119621
776,122600,2452000,0.11666737496852875,1.7439607381820679,0.9955700864084065
776,122700,2454000,0.2938941419124603,1.468666434288025,0.9654976204037666
776,122800,2456000,0.0011788362171500921,2.1623222827911377,0.9966817984823138
776,122900,2458000,0.6952686309814453,1.3545618057250977,0.9762587994337082
776,123000,2460000,5.158513069152832,1.4594300985336304,0.650141566991806
776,123100,2462000,0.1185767650604248,1.227867841720581,0.9976571598090231
776,123200,2464000,0.20139718055725098,1.7439806461334229,0.9818731565028429
776,123300,2466000,0.08296909183263779,1.4887350797653198,0.9956125733442605
776,123400,2468000,0.01585681363940239,1.6823604106903076,0.9987559282453731
776,123500,2470000,0.15889136493206024,1.0720785856246948,0.993958932813257
776,123600,2472000,0.186001256108284,1.393856167793274,0.9821947626769543
776,123700,2474000,0.07076247781515121,1.569464921951294,0.9907244239002466
776,123800,2476000,0.08510049432516098,1.6896436214447021,0.9970200753305107
776,123900,2478000,0.22547848522663116,1.0900654792785645,0.9124977812170982
776,124000,2480000,0.04341655224561691,1.0346553325653076,0.9987571099773049
776,124100,2482000,0.0622108168900013,1.3954230546951294,0.9972818486858159
776,124200,2484000,0.07708404958248138,1.3516963720321655,0.9803694859147072
776,124300,2486000,0.00916990078985691,1.972306489944458,0.9959691530093551
776,124400,2488000,0.026675686240196228,1.6554679870605469,0.9434378296136856
776,124500,2490000,0.25442561507225037,1.0413906574249268,0.9674389399588108
776,124600,2492000,0.20772890746593475,1.1102807521820068,0.993544708006084
776,124700,2494000,0.09436061233282089,1.5283855199813843,0.9727834016084671
776,124800,2496000,0.44517239928245544,1.7049909830093384,0.9587769471108913
776,124900,2498000,0.035382844507694244,1.616788625717163,0.9980416470207274
776,125000,2500000,0.23542919754981995,0.8922224044799805,0.9811368826776743
776,125100,2502000,0.04216818884015083,1.6530250310897827,0.9930547159165144
776,125200,2504000,0.32768604159355164,1.0779268741607666,0.9836360272020102
776,125300,2506000,0.06425903737545013,1.575661063194275,0.9846816947683692
776,125400,2508000,0.3358314037322998,1.6408027410507202,0.6561516523361206
776,125500,2510000,0.3404808044433594,1.7012312412261963,0.9120910316705704
776,125600,2512000,0.2849484384059906,1.1547486782073975,0.9904124485328794
776,125700,2514000,0.21283967792987823,1.400490164756775,0.8344722837209702
776,125800,2516000,8.638209342956543,0.9444429278373718,0.32882416248321533
776,125900,2518000,0.243793323636055,1.1312000751495361,0.8870287016034126
776,126000,2520000,0.2394011914730072,1.4387894868850708,0.9567220024764538
776,126100,2522000,0.14105823636054993,1.1781561374664307,0.9899847051128745
776,126200,2524000,0.06201672554016113,1.3721024990081787,0.9755208939313889
776,126300,2526000,0.11388375610113144,1.8887224197387695,0.9527551494538784
776,126400,2528000,0.10373197495937347,1.5812530517578125,0.9937213249504566
776,126500,2530000,0.4219970107078552,1.2657352685928345,0.9820266161113977
776,126600,2532000,0.3194391429424286,0.88666170835495,0.9710949771106243
776,126700,2534000,0.09720677882432938,1.805222511291504,0.9574299082159996
776,126800,2536000,0.04015634208917618,1.6739059686660767,0.828557938337326
776,126900,2538000,1.975342035293579,1.4161819219589233,0.8775469660758972
776,127000,2540000,0.0606943741440773,1.6104894876480103,0.8358872830867767
775,127100,2542000,0.03637109696865082,1.4314714670181274,0.9980726466747001
775,127200,2544000,0.15622587502002716,1.6477028131484985,0.9795736502856016
775,127300,2546000,0.07750336825847626,0.61723393201828,0.9480039142072201
775,127400,2548000,0.14124900102615356,1.5923645496368408,0.990743363276124
775,127500,2550000,0.08628097176551819,1.2180284261703491,0.9974270653910935
775,127600,2552000,1.7638452053070068,1.5724785327911377,0.9047190770506859
775,127700,2554000,0.3775063455104828,1.5597519874572754,0.9714843388646841
775,127800,2556000,0.06440702080726624,0.727939784526825,0.9984247568063438
775,127900,2558000,0.07224640995264053,1.5231999158859253,0.9925261493772268
775,128000,2560000,0.23939184844493866,1.7195520401000977,0.8599873483181
775,128100,2562000,0.02715395949780941,1.8348236083984375,0.9807512145489454
775,128200,2564000,0.04431506246328354,1.1890355348587036,0.9970108724664897
775,128300,2566000,0.11758444458246231,1.1433862447738647,0.9928329396061599
775,128400,2568000,0.07355175912380219,1.40696120262146,0.9971719186287373
775,128500,2570000,2.620020627975464,1.8807775974273682,0.747180849313736
775,128600,2572000,0.5722821354866028,1.4587620496749878,0.9183511734008789
775,128700,2574000,3.5067570209503174,0.775547981262207,0.8383983820676804
775,128800,2576000,0.02103899046778679,1.8451099395751953,0.9535515010356903
775,128900,2578000,0.15936850011348724,1.2028448581695557,0.9790198374539614
775,129000,2580000,0.40388551354408264,1.0675840377807617,0.9806157127022743
775,129100,2582000,0.05006442591547966,1.705847144126892,0.9754509497433901
775,129200,2584000,0.32089871168136597,1.4130386114120483,0.9602500833570957
775,129300,2586000,0.4010535776615143,1.4287737607955933,0.9874885641038418
775,129400,2588000,0.0845814198255539,1.4088020324707031,0.9850817080587149
775,129500,2590000,0.1297852247953415,1.7216796875,0.8379881232976913
775,129600,2592000,0.11392736434936523,1.631016492843628,0.6972090601921082
775,129700,2594000,0.19896197319030762,1.0654866695404053,0.9856058768928051
775,129800,2596000,0.15377682447433472,1.7197166681289673,0.9542421512305737
775,129900,2598000,0.018569638952612877,1.5303272008895874,0.9965134034864604
775,130000,2600000,0.11173737049102783,0.8433817028999329,0.9806079417467117
775,130100,2602000,0.23753562569618225,1.3762426376342773,0.9942650878801942
775,130200,2604000,0.04303114861249924,1.32292902469635,0.9969873535446823
775,130300,2606000,0.05239079147577286,1.709490180015564,0.9897129507735372
775,130400,2608000,0.12642747163772583,0.9796659350395203,0.964706938713789
775,130500,2610000,0.01807844266295433,1.544390082359314,0.9846895141527057
775,130600,2612000,0.29532283544540405,1.1751121282577515,0.952773179858923
775,130700,2614000,0.09010931104421616,1.7150070667266846,0.9407397769391537
775,130800,2616000,0.1280074566602707,1.8136920928955078,0.8518803417682648
775,130900,2618000,0.0376163050532341,1.2763276100158691,0.9977575547527522
775,131000,2620000,0.031924061477184296,1.3730806112289429,0.9952463349327445
775,131100,2622000,0.2623453140258789,1.0623559951782227,0.9727793503552675
775,131200,2624000,0.29485613107681274,1.8102766275405884,0.9020010605454445
775,131300,2626000,26.790212631225586,1.7473217248916626,-0.242997407913208
775,131400,2628000,0.07966140657663345,1.9500945806503296,0.9538168907165527
775,131500,2630000,0.025310423225164413,1.6397594213485718,0.9796864334493876
775,131600,2632000,0.11654721200466156,1.3681734800338745,0.9397574067115784
775,131700,2634000,15.92688274383545,1.5386991500854492,0.3367021083831787
775,131800,2636000,0.20913398265838623,1.1071562767028809,0.9625702686607838
775,131900,2638000,0.12297073751688004,1.2852988243103027,0.9939607074484229
775,132000,2640000,0.05402880162000656,1.5243898630142212,0.9960666690021753
775,132100,2642000,0.03200729563832283,1.4217169284820557,0.9990060789277777
775,132200,2644000,0.20868971943855286,1.8216317892074585,0.6543960869312286
775,132300,2646000,0.17260614037513733,1.553997278213501,0.8918803855776787
775,132400,2648000,0.1852518618106842,1.384714126586914,0.9774748329073191
775,132500,2650000,0.17733553051948547,1.4244245290756226,0.9803080707788467
775,132600,2652000,0.0823078602552414,1.4327174425125122,0.9763250518590212
775,132700,2654000,0.05539257451891899,0.984603762626648,0.9941873955540359
775,132800,2656000,0.12755441665649414,1.542688250541687,0.9922889596782625
775,132900,2658000,0.1465984582901001,1.6254961490631104,0.936375305056572
775,133000,2660000,11.920543670654297,1.3853479623794556,-0.018222808837890625
775,133100,2662000,0.26305508613586426,1.6678521633148193,0.8870408982038498
775,133200,2664000,18.82513999938965,1.4345543384552002,0.34987109899520874
775,133300,2666000,0.07353601604700089,1.6248677968978882,0.9908968470990658
775,133400,2668000,0.24768833816051483,1.093287706375122,0.9822931364178658
775,133500,2670000,0.04518028348684311,1.153001308441162,0.9990971707156859
775,133600,2672000,0.09253861010074615,1.6068294048309326,0.9516551271080971
775,133700,2674000,0.06901054829359055,1.8161958456039429,0.941939078271389
775,133800,2676000,0.021930929273366928,1.528185486793518,0.99532180884853
775,133900,2678000,2.5185463428497314,1.5063750743865967,0.5578437745571136
775,134000,2680000,0.4286731779575348,1.3976714611053467,0.9450328163802624
775,134100,2682000,0.47314709424972534,1.2221463918685913,0.9635286666452885
775,134200,2684000,0.16580615937709808,1.1638396978378296,0.9786322396248579
775,134300,2686000,0.09201203286647797,1.0451092720031738,0.9966043836902827
775,134400,2688000,0.13692165911197662,1.6124942302703857,0.8283324390649796
775,134500,2690000,0.07667490839958191,1.5797405242919922,0.9977161837741733
775,134600,2692000,0.045748524367809296,1.336413860321045,0.9624354019761086
775,134700,2694000,0.1134561151266098,0.8168449401855469,0.9875651719048619
775,134800,2696000,0.07434896379709244,1.6788661479949951,0.9857608070597053
775,134900,2698000,3.173088550567627,0.971738338470459,0.7595410346984863
775,135000,2700000,0.24801702797412872,1.1081461906433105,0.9749095533043146
775,135100,2702000,0.08696974813938141,1.3346233367919922,0.9952191510237753
775,135200,2704000,0.7325969338417053,1.3326733112335205,0.8345132768154144
775,135300,2706000,0.18088097870349884,1.1037657260894775,0.9941454539075494
775,135400,2708000,0.2226898968219757,1.7414096593856812,0.9929455039091408
775,135500,2710000,1.0766503810882568,1.5725607872009277,0.9219575449824333
775,135600,2712000,0.06055579334497452,1.6281639337539673,0.9925542781129479
775,135700,2714000,0.10401413589715958,1.4146034717559814,0.9876558696851134
775,135800,2716000,0.1481289118528366,1.602566123008728,0.8876929879188538
775,135900,2718000,0.27655062079429626,1.281714916229248,0.9733905754983425
775,136000,2720000,0.24270077049732208,1.334398865699768,0.9840570818632841
775,136100,2722000,0.21792764961719513,1.626848578453064,0.9872465012595057
775,136200,2724000,0.13930833339691162,1.9593662023544312,0.6796903610229492
775,136300,2726000,0.09000992029905319,1.4236724376678467,0.9837942961603403
775,136400,2728000,0.20281586050987244,1.3617016077041626,0.9853269550949335
774,136500,2730000,0.05763586610555649,1.8931211233139038,0.9743258915841579
774,136600,2732000,0.7370943427085876,1.4719005823135376,0.5797689259052277
774,136700,2734000,0.009098830632865429,2.126508951187134,0.9922396116890013
774,136800,2736000,0.08071775734424591,1.690532922744751,0.9818480145186186
774,136900,2738000,0.015394402667880058,1.8226438760757446,0.9589921683073044
774,137000,2740000,0.5330213308334351,1.6116787195205688,0.8777679800987244
774,137100,2742000,0.011949636973440647,1.66006338596344,0.999112453951966
774,137200,2744000,1.4267358779907227,1.989423394203186,0.5037911534309387
774,137300,2746000,0.02291790209710598,1.7374480962753296,0.9920316711068153
774,137400,2748000,0.02334940992295742,1.4163734912872314,0.9982741213170812
774,137500,2750000,0.0879901871085167,1.3946473598480225,0.9982757050311193
774,137600,2752000,0.2894555330276489,1.967542290687561,0.3953242301940918
774,137700,2754000,0.0876796618103981,1.5472990274429321,0.9744490273296833
774,137800,2756000,0.21439418196678162,1.489233374595642,0.9870064705610275
774,137900,2758000,0.022103751078248024,1.9593522548675537,0.9272985830903053
774,138000,2760000,0.12829914689064026,1.6932122707366943,0.9671191945672035
774,138100,2762000,0.5014991164207458,1.0767412185668945,0.9731506146490574
774,138200,2764000,0.0418023057281971,1.8469425439834595,0.9972999070305377
774,138300,2766000,0.16701769828796387,1.800103783607483,0.8592977523803711
774,138400,2768000,13.53003978729248,1.1841239929199219,0.6089938580989838
774,138500,2770000,0.48827823996543884,1.4097219705581665,0.9187735915184021
774,138600,2772000,0.06077367812395096,1.2366691827774048,0.9985868911026046
774,138700,2774000,0.2523425817489624,1.4853591918945312,0.8795077130198479
774,138800,2776000,0.0804993063211441,1.2018592357635498,0.9944715471938252
774,138900,2778000,0.044304259121418,1.770094871520996,0.9864428993314505
774,139000,2780000,0.04031641408801079,0.9237096905708313,0.9991194305475801
774,139100,2782000,27.107860565185547,1.9312623739242554,0.3220607042312622
774,139200,2784000,0.2709988057613373,1.1466630697250366,0.9755970872938633
774,139300,2786000,0.26271697878837585,1.1505320072174072,0.9859522702172399
774,139400,2788000,0.38346433639526367,1.051007628440857,0.9917775606736541
774,139500,2790000,0.1955261528491974,1.410939335823059,0.9665749371051788
774,139600,2792000,0.22422786056995392,0.9819296002388,0.9944043233990669
774,139700,2794000,0.028702611103653908,1.7997980117797852,0.996702792821452
774,139800,2796000,0.07056478410959244,1.2264020442962646,0.9964665581937879
774,139900,2798000,0.11451070010662079,1.3492379188537598,0.9907656321302056
774,140000,2800000,0.046310145407915115,1.3645800352096558,0.999485349515453
774,140100,2802000,0.12858790159225464,1.3849217891693115,0.8929260075092316
774,140200,2804000,0.3022004961967468,1.5358089208602905,0.991858066059649
774,140300,2806000,0.4736395478248596,1.361713171005249,0.4357832670211792
774,140400,2808000,0.067125104367733,1.6438789367675781,0.9771423619240522
774,140500,2810000,0.04131580889225006,1.7595189809799194,0.981190076097846
774,140600,2812000,0.17071250081062317,1.0525541305541992,0.9972220407798886
774,140700,2814000,0.4275510311126709,1.6611207723617554,0.8390240520238876
774,140800,2816000,0.5453200936317444,1.7703689336776733,0.6677861511707306
774,140900,2818000,0.1804763823747635,1.1169296503067017,0.9837807733565569
774,141000,2820000,0.01979711279273033,1.9543647766113281,0.9707737509161234
774,141100,2822000,0.5515803098678589,1.4445981979370117,0.9750044085085392
774,141200,2824000,0.5803176164627075,1.5115350484848022,0.9202681854367256
774,141300,2826000,0.13471274077892303,1.6108582019805908,0.9753021690994501
774,141400,2828000,0.06614761799573898,1.8007930517196655,0.9746256861835718
774,141500,2830000,0.6908735036849976,1.4950311183929443,0.9304562136530876
774,141600,2832000,0.1048043817281723,1.3105558156967163,0.9921747306361794
774,141700,2834000,0.19163011014461517,1.1687202453613281,0.991989690810442
774,141800,2836000,0.06806480139493942,1.5486948490142822,0.9965254759881645
774,141900,2838000,0.1400071680545807,1.5748504400253296,0.9888799572363496
774,142000,2840000,0.18694449961185455,0.954693615436554,0.988939736969769
774,142100,2842000,0.3184826970100403,1.6675974130630493,0.9897390641272068
774,142200,2844000,0.17970198392868042,1.4446977376937866,0.7833375185728073
774,142300,2846000,0.1927943229675293,1.786716103553772,0.9590886980295181
774,142400,2848000,0.16348403692245483,1.425641655921936,0.9774195533245802
774,142500,2850000,0.20273883640766144,0.8951603770256042,0.9829326719045639
774,142600,2852000,0.00843268446624279,2.0108208656311035,0.9949962603859603
774,142700,2854000,0.146408811211586,1.7215683460235596,0.9884709771722555
774,142800,2856000,0.06114201992750168,1.902011513710022,0.9530493766069412
774,142900,2858000,0.09784893691539764,1.0847890377044678,0.9969352490734309
774,143000,2860000,0.38809168338775635,1.6933009624481201,0.8574552237987518
774,143100,2862000,0.3888322114944458,1.1676884889602661,0.8800953328609467
774,143200,2864000,0.04281540960073471,1.4412150382995605,0.9832858759909868
774,143300,2866000,0.15294361114501953,1.7732760906219482,0.9932475960813463
774,143400,2868000,0.3409530818462372,1.0595381259918213,0.9729331452399492
774,143500,2870000,0.1051468625664711,1.4487831592559814,0.9711281042546034
774,143600,2872000,0.016453485935926437,1.433127760887146,0.9970153684262186
774,143700,2874000,0.5816323161125183,1.5566294193267822,0.7919098287820816
774,143800,2876000,0.08548303693532944,1.4198378324508667,0.9924660315737128
774,143900,2878000,0.2692373991012573,1.3690451383590698,0.9273538440465927
774,144000,2880000,0.20840716361999512,1.715175986289978,0.8528019487857819
774,144100,2882000,0.10782881081104279,1.047776460647583,0.9802952073514462
774,144200,2884000,0.1431369036436081,1.9569785594940186,0.8837590217590332
774,144300,2886000,0.08276616036891937,1.793813943862915,0.8941256776452065
774,144400,2888000,1.6576229333877563,1.851504921913147,-0.00637364387512207
774,144500,2890000,0.7481838464736938,1.2964221239089966,0.8961677774786949
774,144600,2892000,0.10824204981327057,1.7879588603973389,0.9949416164308786
774,144700,2894000,0.12903207540512085,1.6792755126953125,0.9470566213130951
774,144800,2896000,0.07331663370132446,1.8994064331054688,0.9422314688563347
774,144900,2898000,0.08761785924434662,1.43707275390625,0.9779535178095102
774,145000,2900000,0.10146041214466095,1.8394088745117188,0.842673048377037
774,145100,2902000,0.3074576258659363,1.1124284267425537,0.9871888039633632
774,145200,2904000,0.16995717585086823,1.412379264831543,0.9301280006766319
774,145300,2906000,0.1832713484764099,0.9913429021835327,0.9930594428442419
774,145400,2908000,0.38530972599983215,1.1316839456558228,0.9899173649027944
774,145500,2910000,0.10365770012140274,1.3490256071090698,0.9924278436228633
774,145600,2912000,0.6443628668785095,1.5181233882904053,0.8210029006004333
774,145700,2914000,1.2725775241851807,1.646723985671997,0.8470300137996674
774,145800,2916000,0.19478262960910797,0.9255120158195496,0.9887973265722394
774,145900,2918000,0.19746509194374084,1.6330883502960205,0.9805487580597401
774,146000,2920000,0.21600429713726044,1.3839085102081299,0.9919167347252369
774,146100,2922000,0.04490058496594429,1.6833093166351318,0.9884583596140146
774,146200,2924000,0.09001244604587555,1.731536626815796,0.9746742863208055
774,146300,2926000,0.18139952421188354,0.9013882875442505,0.9905822174623609
774,146400,2928000,0.01978057250380516,2.0465140342712402,0.9772609751671553
774,146500,2930000,0.10256250947713852,1.9306284189224243,0.9388218410313129
774,146600,2932000,0.08363606035709381,1.6622867584228516,0.9942422094754875
774,146700,2934000,0.3983856737613678,1.5081984996795654,0.9583490639925003
774,146800,2936000,0.00534942839294672,1.6922929286956787,0.9998455436434597
774,146900,2938000,0.11775325238704681,1.7317781448364258,0.9856930794194341
774,147000,2940000,0.13955974578857422,1.029075264930725,0.9893603678792715
774,147100,2942000,0.047213245183229446,1.6422350406646729,0.9974786499515176
774,147200,2944000,0.079840749502182,1.6555004119873047,0.9971020421944559
774,147300,2946000,0.30005067586898804,1.4972507953643799,0.9826106764376163
774,147400,2948000,1.0219537019729614,1.5642093420028687,0.7860603332519531
774,147500,2950000,0.026818234473466873,1.3907489776611328,0.9993524542660452
774,147600,2952000,0.5981496572494507,1.117011547088623,0.9564398862421513
774,147700,2954000,0.15706448256969452,1.407362461090088,0.9945357562974095
774,147800,2956000,0.017906680703163147,2.0957822799682617,0.9539145678281784
774,147900,2958000,0.09171130508184433,1.8149936199188232,0.9883554363623261
774,148000,2960000,0.16554021835327148,1.6411340236663818,0.9928641244769096
774,148100,2962000,0.2733348608016968,1.1577198505401611,0.9533748552203178
774,148200,2964000,2.135063886642456,1.3851152658462524,0.9174995422363281
774,148300,2966000,0.1804812252521515,1.3441698551177979,0.9852573331445456
774,148400,2968000,0.15012909471988678,0.8185315132141113,0.9857224719598889
774,148500,2970000,0.13500283658504486,1.888903021812439,0.9609271325170994
774,148600,2972000,0.1430133730173111,1.39040207862854,0.9877268373966217
774,148700,2974000,0.07265670597553253,1.330720067024231,0.9974076075013727
774,148800,2976000,0.03975626081228256,1.601388692855835,0.9987597026629373
774,148900,2978000,0.15021982789039612,1.260338544845581,0.996810027398169
774,149000,2980000,0.469109445810318,1.7999370098114014,0.9018554538488388
774,149100,2982000,29.35860252380371,1.5478428602218628,0.03063833713531494
774,149200,2984000,0.04809702932834625,1.5663869380950928,0.9969595544971526
774,149300,2986000,0.03462979570031166,1.9977489709854126,0.9939458719454706
774,149400,2988000,0.2825334370136261,1.3928667306900024,0.9764844253659248
774,149500,2990000,0.02809307910501957,2.0234804153442383,0.9905401989817619
774,149600,2992000,0.015809478238224983,1.5878345966339111,0.9988743247231469
774,149700,2994000,0.2717249393463135,1.6678059101104736,0.636347621679306
774,149800,2996000,0.08948391675949097,1.383074402809143,0.9927520537748933
774,149900,2998000,0.36275726556777954,1.567432165145874,0.9857105603441596
774,150000,3000000,0.10516183078289032,1.9098138809204102,0.8297962844371796
774,150100,3002000,0.1349000185728073,1.8396507501602173,0.9705504402518272
774,150200,3004000,0.16882869601249695,1.5774147510528564,0.9290545955300331
774,150300,3006000,0.029624734073877335,1.823407530784607,0.977843526750803
774,150400,3008000,1.4170682430267334,1.9538333415985107,-0.28272175788879395
774,150500,3010000,0.07498941570520401,1.755246877670288,0.9561493918299675
774,150600,3012000,0.11971905082464218,1.5555751323699951,0.9360722824931145
774,150700,3014000,0.04507865756750107,1.6379550695419312,0.9986943274270743
774,150800,3016000,0.5091202259063721,1.0260837078094482,0.9341651275753975
774,150900,3018000,0.15726032853126526,0.8556733131408691,0.9973953736480325
774,151000,3020000,0.055762697011232376,1.2536717653274536,0.9988203557441011
774,151100,3022000,0.18845650553703308,1.4350519180297852,0.9798872545361519
774,151200,3024000,0.14761517941951752,1.8532960414886475,0.9756841845810413
774,151300,3026000,0.04429429769515991,1.4620202779769897,0.9672415629029274
774,151400,3028000,0.27019166946411133,1.2754850387573242,0.9709218963980675
774,151500,3030000,0.0858539268374443,1.2242021560668945,0.9975065169855952
774,151600,3032000,0.38594502210617065,1.7426488399505615,0.8981589451432228
774,151700,3034000,0.1487652063369751,1.220463514328003,0.9746147934347391
774,151800,3036000,0.05058301240205765,1.6215448379516602,0.9922970258630812
774,151900,3038000,0.322087824344635,1.5597631931304932,0.9781071078032255
774,152000,3040000,0.25928792357444763,1.538896918296814,0.968526653945446
774,152100,3042000,0.08060887455940247,1.4123457670211792,0.9923345451243222
774,152200,3044000,0.37129443883895874,1.699436902999878,0.19758737087249756
774,152300,3046000,0.2677363455295563,1.2027287483215332,0.9889457849785686
774,152400,3048000,0.19209319353103638,1.2513946294784546,0.7259425818920135
774,152500,3050000,0.1952945739030838,1.419668436050415,0.9932943265885115
774,152600,3052000,2.416008472442627,1.2517576217651367,-1.3642511367797852
774,152700,3054000,1.3985813856124878,1.5979454517364502,0.4762904644012451
774,152800,3056000,0.056931085884571075,1.7234513759613037,0.9487801194190979
774,152900,3058000,0.2233218401670456,1.5710625648498535,0.9033794328570366
774,153000,3060000,0.10383673012256622,1.5303351879119873,0.9894015491008759
774,153100,3062000,0.02690960094332695,1.5536664724349976,0.9953705444931984
774,153200,3064000,0.2961970865726471,1.396257758140564,0.9787737336009741
774,153300,3066000,0.16940641403198242,1.4282586574554443,0.9802409987896681
774,153400,3068000,0.3795906901359558,1.1746149063110352,0.9773130193352699
774,153500,3070000,0.12946879863739014,1.9490063190460205,0.9255725368857384
774,153600,3072000,4.357033729553223,1.6411192417144775,0.7307759821414948
774,153700,3074000,0.3390940725803375,1.382816195487976,0.8876748010516167
774,153800,3076000,0.2245641052722931,1.5063103437423706,0.9800321962684393
774,153900,3078000,0.1380070596933365,1.637669324874878,0.9907054668292403
774,154000,3080000,0.01018671877682209,1.7571773529052734,0.9794311299920082
774,154100,3082000,0.18426565825939178,1.5281434059143066,0.9921155767515302
774,154200,3084000,0.03037884272634983,1.6353527307510376,0.9980674962280318
774,154300,3086000,0.04830096289515495,1.9787309169769287,0.994997831992805
774,154400,3088000,0.1645645797252655,1.2256139516830444,0.9796768147498369
774,154500,3090000,0.11136187613010406,1.336686372756958,0.9383848458528519
774,154600,3092000,0.40211981534957886,1.3549457788467407,0.731607586145401
774,154700,3094000,0.19565615057945251,1.5223735570907593,0.9922583866864443
774,154800,3096000,0.2749059498310089,1.4551451206207275,0.9236889034509659
774,154900,3098000,0.5524098873138428,1.8682119846343994,0.829004555940628
774,155000,3100000,0.5515280961990356,1.0916101932525635,0.8311466127634048
774,155100,3102000,0.14616365730762482,1.429549217224121,0.8158998340368271
774,155200,3104000,0.18754298985004425,1.260258436203003,0.9902860391885042
774,155300,3106000,0.3483855128288269,1.2736759185791016,0.9784143250435591
774,155400,3108000,0.03644132986664772,1.7828477621078491,0.9960423246957362
774,155500,3110000,0.09547929465770721,1.7739412784576416,0.8880107700824738
774,155600,3112000,0.9794437289237976,1.3859975337982178,0.8810677006840706
774,155700,3114000,0.05777742341160774,1.5694448947906494,0.9670546986162663
774,155800,3116000,0.3323390781879425,1.4054691791534424,0.9503967389464378
774,155900,3118000,0.14630648493766785,1.7686058282852173,0.9853268628939986
774,156000,3120000,0.07971494644880295,1.6892677545547485,0.984680812805891
774,156100,3122000,0.11062528938055038,1.9689369201660156,0.9523835629224777
774,156200,3124000,0.1074909120798111,0.8175021409988403,0.9889613259583712
774,156300,3126000,0.16446778178215027,1.760756254196167,0.9496086984872818
774,156400,3128000,0.08077260851860046,1.7563095092773438,0.9847344346344471
774,156500,3130000,0.15271121263504028,1.3950217962265015,0.9765125066041946
774,156600,3132000,0.14386169612407684,1.88189697265625,0.6655398905277252
774,156700,3134000,0.24295338988304138,1.585752010345459,0.9356597289443016
774,156800,3136000,0.011767282150685787,1.927893877029419,0.8388702869415283
774,156900,3138000,0.08872682601213455,1.4562084674835205,0.9932823409326375
774,157000,3140000,0.07622894644737244,1.920379877090454,0.858551636338234
774,157100,3142000,0.20112963020801544,1.371593713760376,0.9507063739001751
774,157200,3144000,0.17432299256324768,1.4848473072052002,0.9242510050535202
774,157300,3146000,0.04854496568441391,1.5380122661590576,0.9972487983759493
774,157400,3148000,0.42089590430259705,1.5554850101470947,0.7852708697319031
774,157500,3150000,1.395578145980835,1.2824063301086426,0.9606220833957195
774,157600,3152000,0.5414411425590515,1.0358378887176514,0.9730383642017841
774,157700,3154000,0.10520830005407333,1.344657301902771,0.986504377797246
774,157800,3156000,0.051814377307891846,1.386182427406311,0.9927038713358343
774,157900,3158000,0.15347272157669067,1.6434764862060547,0.9350206553936005
774,158000,3160000,0.27253657579421997,1.4365962743759155,0.9659133590757847
774,158100,3162000,0.060977160930633545,1.4248449802398682,0.9985504748765379
774,158200,3164000,0.1359323114156723,1.8284988403320312,0.9399442560970783
774,158300,3166000,0.06145498901605606,1.3870116472244263,0.9956368799321353
774,158400,3168000,0.35560911893844604,1.3346391916275024,0.9711299184709787
774,158500,3170000,0.1261766254901886,1.9061250686645508,0.743137538433075
774,158600,3172000,0.16412976384162903,1.1718095541000366,0.9736069310456514
774,158700,3174000,5.453423976898193,1.7272670269012451,0.6439964771270752
774,158800,3176000,0.21789607405662537,1.156632423400879,0.910431444644928
774,158900,3178000,0.07309015840291977,1.7396278381347656,0.9852243782952428
774,159000,3180000,0.05025782063603401,1.56231689453125,0.9921413902193308
774,159100,3182000,0.38467592000961304,1.3781278133392334,0.8396979123353958
774,159200,3184000,0.142757847905159,1.4925763607025146,0.9850050257518888
